CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
SEAT, CHAIR, YES, 140, 76, .543, .109, .0397, .0330, 3, 0, 3.0, 0, 10, 54, 6.79, , N, 1.10, .30, .070, 1, 14, 66, 6.12, , N, 2.46, .85, .396, 1
SEAT, SIT, YES, 140, 18, .129, 0.000, .1171, .0996, 4, 0, 2.0, 1, 10, 54, 6.79, , N, 1.10, .30, .070, 1, 14, 67, 4.33, , V, 1.17, .58, .230, 1
SEAT, CAR, YES, 140, 13, .093, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 10, 54, 6.79, , N, 1.10, .30, .070, 1, 25, 274, 6.35, , N, 2.50, .91, .259, 1
SEAT, CUSHION, YES, 140, 9, .064, .108, .0103, .0495, 1, 0, 2.0, 1, 10, 54, 6.79, , N, 1.10, .30, .070, 1, 12, 8, ¥, , N, 2.92, .50, .021, 1
SEAT, BUTT, YES, 140, 5, .036, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 10, 54, 6.79, , N, 1.10, .30, .070, 1, 14, 12, ¥, , N, .79, .21, .020, 1
SEAT, TOILET, YES, 140, 3, .021, .196, 0.0000, .0026, 0, 0, 1.0, 1, 10, 54, 6.79, , N, 1.10, .30, .070, 1, 15, 13, 6.40, , N, 1.27, .36, .151, 1
SEAT, BELT, YES, 140, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 10, 54, 6.79, , N, 1.10, .30, .070, 1, 11, 29, 5.98, T, N, 1.27, .46, .161, 1
SEAT, REST, YES, 140, 2, .014, 0.000, .0022, .0012, 1, 0, 1.0, 1, 10, 54, 6.79, , N, 1.10, .30, .070, 1, 13, 163, 3.48, N, N, 2.31, .31, .088, 1
SEAT, TABLE, YES, 140, 2, .014, 0.000, .1705, .4122, 1, 0, 2.0, 1, 10, 54, 6.79, , N, 1.10, .30, .070, 1, 10, 198, 6.00, , N, .67, .33, .239, 1
SEAT, TIRED, YES, 140, 2, .014, 0.000, .0012, 0.0000, 1, 0, 0.0, 0, 10, 54, 6.79, , N, 1.10, .30, .070, 1, 14, 48, 3.04, , AJ, 1.79, .79, .161, 1
SEATBELT, CAR, YES, 146, 50, .342, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 11, 0, 6.53, , N, .44, .22, .069, 1, 25, 274, 6.35, , N, 2.50, .91, .259, 1
SEATBELT, SAFETY, YES, 146, 38, .260, .257, .0055, .0027, 1, 2, 1.0, 0, 11, 0, 6.53, , N, .44, .22, .069, 1, 19, 48, 4.27, G, N, 1.18, .29, .074, 1
SEATBELT, SAFE, YES, 146, 11, .075, 0.000, .0046, 0.0000, 1, 2, 0.0, 0, 11, 0, 6.53, , N, .44, .22, .069, 1, 21, 58, 3.72, G, AJ, 1.40, .30, .048, 1
SEATBELT, PROTECTION, YES, 146, 9, .062, .034, .0112, .0288, 1, 2, 2.0, 1, 11, 0, 6.53, , N, .44, .22, .069, 1, 23, 68, 3.49, , N, 2.00, .32, .026, 1
SEATBELT, LAW, YES, 146, 5, .034, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 11, 0, 6.53, , N, .44, .22, .069, 1, 14, 299, 3.36, , N, 2.62, .69, .049, 1
SEATBELT, LIFE, YES, 146, 3, .021, 0.000, .0006, 0.0000, 1, 2, 0.0, 0, 11, 0, 6.53, , N, .44, .22, .069, 1, 11, 715, 3.88, , N, 1.36, .73, .161, 1
SEATBELT, CLICK, YES, 146, 2, .014, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 11, 0, 6.53, , N, .44, .22, .069, 1, 21, 2, ¥, G, N, 1.22, .06, .001, 1
SEATBELT, HARNESS, NO, 146, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 11, 0, 6.53, , N, .44, .22, .069, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SEATBELT, PAIN, YES, 146, 2, .014, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 11, 0, 6.53, , N, .44, .22, .069, 1, 13, 88, 4.22, , N, .92, .50, .340, 1
SEATBELT, RESTRAIN, NO, 146, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 11, 0, 6.53, , N, .44, .22, .069, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SEATBELT, SAVE, YES, 146, 2, .014, 0.000, 0.0000, .0009, 0, 2, 1.0, 1, 11, 0, 6.53, , N, .44, .22, .069, 1, 17, 62, 3.07, G, V, 1.07, .53, .055, 1
SECLUDED, ALONE, YES, 151, 48, .318, 0.000, .0587, .0055, 5, 2, 4.0, 1, 16, 1, ¥, , V, 1.50, .14, .006, 1, 19, 195, 3.81, , AJ, 1.44, .63, .090, 1
SECLUDED, ISOLATED, YES, 151, 12, .079, .019, .0088, .1934, 2, 2, 2.0, 0, 16, 1, ¥, , V, 1.50, .14, .006, 1, 8, 35, ¥, , V, 1.50, .38, .019, 1
SECLUDED, PRIVATE, YES, 151, 12, .079, .053, .0028, .0337, 2, 2, 3.0, 2, 16, 1, ¥, , V, 1.50, .14, .006, 1, 18, 191, 3.46, P, AJ, 1.06, .44, .070, 1
SECLUDED, HIDDEN, YES, 151, 10, .066, 0.000, .0013, .0045, 1, 2, 3.0, 2, 16, 1, ¥, , V, 1.50, .14, .006, 1, 28, 20, ¥, , V, 1.41, .23, .015, 1
SECLUDED, AWAY, YES, 151, 9, .060, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 16, 1, ¥, , V, 1.50, .14, .006, 1, 17, 456, 2.53, , AD, 2.44, .38, .037, 1
SECLUDED, QUIET, YES, 151, 5, .033, 0.000, .0071, 0.0000, 2, 2, 0.0, 0, 16, 1, ¥, , V, 1.50, .14, .006, 1, 12, 76, 3.70, , AJ, .50, .70, .098, 1
SECLUDED, SECRET, YES, 151, 4, .026, 0.000, .0153, .0127, 2, 2, 3.0, 1, 16, 1, ¥, , V, 1.50, .14, .006, 1, 24, 52, ¥, , AJ, 1.00, .43, .027, 1
SECLUDED, WOODS, YES, 151, 4, .026, 0.000, .0029, .0005, 1, 2, 1.0, 0, 16, 1, ¥, , V, 1.50, .14, .006, 1, 14, 25, 6.87, , N, 1.36, .29, .028, 1
SECLUDED, CABIN, YES, 151, 3, .020, 0.000, .0007, .0037, 1, 2, 1.0, 0, 16, 1, ¥, , V, 1.50, .14, .006, 1, 9, 23, 6.96, , N, .88, .50, .050, 1
SECLUDED, BEACH, YES, 151, 2, .013, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 16, 1, ¥, , V, 1.50, .14, .006, 1, 16, 61, 6.08, , N, 2.25, .75, .313, 1
SECLUDED, EMPTY, YES, 151, 2, .013, 0.000, .0041, .0041, 1, 2, 1.0, 0, 16, 1, ¥, , V, 1.50, .14, .006, 1, 11, 64, 3.65, , AJ, .27, .36, .358, 1
SECLUDED, HERMIT, NO, 151, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 1, ¥, , V, 1.50, .14, .006, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SECLUDED, LONELY, YES, 151, 2, .013, 0.000, .0766, .0707, 2, 2, 2.0, 0, 16, 1, ¥, , V, 1.50, .14, .006, 1, 17, 25, 2.53, , AJ, 1.88, .35, .051, 1
SECLUDED, OPEN, YES, 151, 2, .013, 0.000, .0021, 0.0000, 2, 2, 0.0, 0, 16, 1, ¥, , V, 1.50, .14, .006, 1, 5, 319, 3.72, G, AJ, 1.60, 1.00, .340, 1
SECLUDED, RELAXATION, NO, 151, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 1, ¥, , V, 1.50, .14, .006, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SECLUDED, SEPARATE, YES, 151, 2, .013, 0.000, 0.0000, .0045, 0, 2, 1.0, 1, 16, 1, ¥, , V, 1.50, .14, .006, 1, 10, 79, 3.38, , V, 1.33, .78, .086, 1
SECOND, FIRST, YES, 138, 71, .514, .174, .0128, .0075, 4, 1, 2.0, 1, 10, 373, 3.61, N, AJ, 1.22, .33, .156, 1, 11, 1360, 3.07, , AJ, .45, .36, .369, 1
SECOND, MINUTE, YES, 138, 21, .152, .381, .0026, .0099, 1, 1, 1.0, 0, 10, 373, 3.61, N, AJ, 1.22, .33, .156, 1, 7, 53, 3.52, T, N, 1.14, .43, .190, 1
SECOND, THIRD, YES, 138, 11, .080, .113, 0.0000, .0281, 0, 1, 3.0, 3, 10, 373, 3.61, N, AJ, 1.22, .33, .156, 1, 16, 190, ¥, , N, 1.13, .20, .011, 0
SECOND, TIME, YES, 138, 8, .058, 0.000, .0341, .0068, 2, 1, 1.0, 0, 10, 373, 3.61, N, AJ, 1.22, .33, .156, 1, 14, 1599, 3.79, , N, .71, .64, .322, 1
SECOND, HAND, YES, 138, 4, .029, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 10, 373, 3.61, N, AJ, 1.22, .33, .156, 1, 16, 431, 5.60, N, N, .94, .56, .161, 1
SECOND, NEXT, NO, 138, 4, .029, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 10, 373, 3.61, N, AJ, 1.22, .33, .156, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SECOND, BEST, YES, 138, 2, .014, 0.000, 0.0000, .0072, 0, 1, 1.0, 1, 10, 373, 3.61, N, AJ, 1.22, .33, .156, 1, 10, 351, 2.67, , AJ, 1.10, .50, .302, 1
SECOND, LAST, YES, 138, 2, .014, 0.000, .2443, .2955, 3, 1, 1.0, 0, 10, 373, 3.61, N, AJ, 1.22, .33, .156, 1, 8, 676, 2.79, , AJ, .62, .50, .273, 1
SECOND, MIDDLE, YES, 138, 2, .014, 0.000, .0010, .0113, 1, 1, 2.0, 2, 10, 373, 3.61, N, AJ, 1.22, .33, .156, 1, 19, 118, 2.83, , AJ, .89, .32, .084, 1
SECOND, TWO, YES, 138, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 10, 373, 3.61, N, AJ, 1.22, .33, .156, 1, 14, 1412, 3.79, , N, 1.67, .75, .178, 1
SECRET, QUIET, YES, 140, 16, .114, 0.000, .0110, .0004, 1, 3, 1.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 12, 76, 3.70, , AJ, .50, .70, .098, 1
SECRET, PRIVATE, YES, 140, 10, .071, .091, .0049, .0017, 2, 3, 1.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 18, 191, 3.46, P, AJ, 1.06, .44, .070, 1
SECRET, DEODORANT, YES, 140, 9, .064, .027, 0.0000, 0.0000, 0, 3, 0.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 17, 2, 6.19, , N, 1.23, .39, .006, 1
SECRET, HIDDEN, YES, 140, 7, .050, .123, 0.0000, .0010, 0, 3, 1.0, 1, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 28, 20, ¥, , V, 1.41, .23, .015, 1
SECRET, LIE, YES, 140, 7, .050, 0.000, .0034, .0007, 4, 3, 2.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 18, 59, 4.04, N, V, 1.81, .69, .193, 1
SECRET, TELL, YES, 140, 7, .050, .051, .0007, .0026, 2, 3, 3.0, 1, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 19, 268, 3.02, , V, 2.33, .60, .029, 1
SECRET, WHISPER, YES, 140, 7, .050, .106, .0006, .0255, 1, 3, 2.0, 2, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 16, 12, 4.08, , V, 2.47, .27, .009, 1
SECRET, ADMIRER, NO, 140, 5, .036, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SECRET, KEEP, YES, 140, 5, .036, .014, 0.0000, 0.0000, 0, 3, 0.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 17, 264, 3.30, , V, 1.56, .50, .058, 1
SECRET, CONFIDENTIAL, NO, 140, 4, .029, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SECRET, GOSSIP, YES, 140, 4, .029, 0.000, .0008, .0023, 1, 3, 2.0, 2, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 14, 13, ¥, , N, 1.42, .08, .007, 1
SECRET, CODE, YES, 140, 3, .021, .132, 0.0000, 0.0000, 0, 3, 0.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 20, 40, 4.53, , N, .59, .12, .069, 1
SECRET, SERVICE, YES, 140, 3, .021, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 13, 315, 2.85, , N, .77, .39, .004, 1
SECRET, FRIEND, YES, 140, 2, .014, 0.000, .0076, .0004, 4, 3, 2.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 22, 133, 4.40, , N, 2.05, .75, .268, 1
SECRET, IMPORTANT, YES, 140, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 25, 369, 2.38, , AJ, .76, .41, .026, 0
SECRET, LOVER, YES, 140, 2, .014, 0.000, .0002, .0026, 1, 3, 1.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 16, 19, 5.58, , N, 2.25, .38, .011, 1
SECRET, PERSONAL, YES, 140, 2, .014, .085, .0086, .0213, 1, 3, 1.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 12, 196, 2.90, , AJ, 1.09, .46, .040, 1
SECRET, PLACE, YES, 140, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 22, 571, 3.98, , N, 1.33, .39, .054, 1
SECRET, PLAN, YES, 140, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 28, 205, 3.53, , N, 1.46, .36, .065, 1
SECRET, SHARE, YES, 140, 2, .014, 0.000, 0.0000, .0010, 0, 3, 1.0, 1, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 20, 98, ¥, N, N, 1.84, .05, .008, 1
SECRET, SHHH, NO, 140, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SECRET, TALE, YES, 140, 2, .014, 0.000, .0022, .0023, 2, 3, 2.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 14, 21, 3.39, , N, 1.43, .36, .104, 1
SECRET, TRUST, YES, 140, 2, .014, 0.000, .0001, .0039, 1, 3, 2.0, 1, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 18, 52, 3.35, N, N, 1.76, .41, .024, 1
SECRET, UNKNOWN, YES, 140, 2, .014, .015, 0.0000, 0.0000, 0, 3, 0.0, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1, 21, 47, ¥, , AJ, 1.19, .31, .082, 0
SECRETARY, BOSS, YES, 147, 23, .156, .026, .0048, .0044, 4, 0, 5.0, 2, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 19, 20, 6.35, , N, 2.61, .67, .107, 1
SECRETARY, TYPE, YES, 147, 17, .116, 0.000, .0031, .0045, 2, 0, 2.0, 2, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 16, 200, 4.40, N, N, 1.17, .25, .010, 1
SECRETARY, OFFICE, YES, 147, 11, .075, .056, .0027, .0125, 4, 0, 7.0, 4, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 18, 255, 5.65, , N, 2.00, .44, .014, 1
SECRETARY, TYPEWRITER, YES, 147, 7, .048, .034, .0055, .0155, 2, 0, 4.0, 3, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 17, 10, 5.82, , N, 2.38, .31, .007, 1
SECRETARY, WOMAN, YES, 147, 7, .048, 0.000, .0054, .0022, 2, 0, 2.0, 0, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 7, 224, 5.68, , N, 2.00, .86, .414, 1
SECRETARY, ASSISTANT, YES, 147, 6, .041, .014, .0078, .0152, 2, 0, 2.0, 1, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 11, 36, ¥, , N, 1.40, .30, .098, 1
SECRETARY, DESK, YES, 147, 6, .041, 0.000, .0143, .0044, 2, 0, 5.0, 3, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 18, 65, 5.79, , N, 3.17, .33, .013, 1
SECRETARY, PAPER, YES, 147, 5, .034, 0.000, .0281, .0029, 7, 0, 1.0, 0, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 15, 157, 5.96, , N, 1.07, .64, .058, 1
SECRETARY, TYPIST, YES, 147, 5, .034, .390, .0022, .0104, 2, 0, 5.0, 3, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 15, 0, ¥, , N, 2.07, .20, .016, 1
SECRETARY, CLERK, YES, 147, 4, .027, .087, .0024, .0072, 3, 0, 4.0, 1, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 21, 34, 6.05, , N, 1.63, .37, .009, 1
SECRETARY, HELPER, YES, 147, 4, .027, 0.000, .0164, .0097, 1, 0, 2.0, 1, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 17, 6, 4.82, , N, 1.13, .13, .092, 1
SECRETARY, NOTES, YES, 147, 4, .027, 0.000, 0.0000, .0047, 0, 0, 1.0, 1, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 17, 57, 6.20, G, N, 2.29, .18, .006, 1
SECRETARY, LADY, YES, 147, 3, .020, 0.000, .0025, .0122, 2, 0, 2.0, 0, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 15, 80, 5.58, , N, 2.21, .43, .052, 1
SECRETARY, WORK, YES, 147, 3, .020, 0.000, .0300, .0028, 5, 0, 2.0, 0, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 19, 760, 3.88, N, N, 1.63, .68, .091, 1
SECRETARY, WRITE, YES, 147, 3, .020, 0.000, .0199, .0036, 4, 0, 1.0, 0, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 16, 106, 4.42, , V, 2.25, .81, .191, 1
SECRETARY, COFFEE, YES, 147, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 13, 78, 6.43, , N, 1.08, .46, .214, 1
SECRETARY, EMPLOYEE, YES, 147, 2, .014, 0.000, .0247, .0307, 2, 0, 4.0, 2, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 9, 24, 5.78, , N, 3.22, .56, .089, 1
SECRETARY, EXECUTIVE, YES, 147, 2, .014, .029, .0036, .0134, 2, 0, 1.0, 0, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 19, 50, ¥, , N, 1.24, .24, .002, 1
SECRETARY, GIRL, YES, 147, 2, .014, 0.000, .0049, .0019, 2, 0, 2.0, 0, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 8, 220, 6.83, , N, 1.25, 1.00, .535, 1
SECRETARY, JOB, YES, 147, 2, .014, 0.000, .0139, .0113, 4, 0, 1.0, 0, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 7, 238, 4.11, , N, 1.86, 1.00, .102, 1
SECRETARY, WORKER, YES, 147, 2, .014, 0.000, .0077, .0058, 4, 0, 3.0, 1, 21, 191, 5.58, , N, 2.67, .33, .027, 1, 23, 30, 5.40, , N, 1.60, .35, .034, 1
SECRETIVE, QUIET, YES, 147, 22, .150, 0.000, .0264, .0027, 4, 8, 1.0, 0, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 12, 76, 3.70, , AJ, .50, .70, .098, 1
SECRETIVE, PRIVATE, YES, 147, 11, .075, 0.000, .0055, .0067, 3, 8, 4.0, 2, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 18, 191, 3.46, P, AJ, 1.06, .44, .070, 1
SECRETIVE, SNEAKY, YES, 147, 10, .068, .020, .0031, .0106, 1, 8, 3.0, 2, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 20, 2, ¥, , ADJ, .67, .13, .045, 1
SECRETIVE, SECRET, YES, 147, 9, .061, 0.000, .0145, .0279, 5, 8, 8.0, 4, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 24, 52, ¥, , AJ, 1.00, .43, .027, 1
SECRETIVE, HUSH, NO, 147, 5, .034, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SECRETIVE, WHISPER, YES, 147, 5, .034, 0.000, .0031, .0416, 1, 8, 5.0, 3, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 16, 12, 4.08, , V, 2.47, .27, .009, 1
SECRETIVE, CONFIDENTIAL, NO, 147, 4, .027, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SECRETIVE, GOSSIP, YES, 147, 4, .027, 0.000, .0023, .0007, 2, 8, 1.0, 1, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 14, 13, ¥, , N, 1.42, .08, .007, 1
SECRETIVE, HIDE, YES, 147, 4, .027, 0.000, .0004, 0.0000, 1, 8, 0.0, 0, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 9, 22, 5.45, N, V, .44, .22, .039, 1
SECRETIVE, OPEN, YES, 147, 4, .027, 0.000, .0109, 0.0000, 3, 8, 0.0, 0, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 5, 319, 3.72, G, AJ, 1.60, 1.00, .340, 1
SECRETIVE, SILENT, YES, 147, 4, .027, 0.000, .0167, .0490, 2, 8, 2.0, 0, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 9, 49, ¥, , AJ, 1.00, .38, .034, 1
SECRETIVE, SPY, YES, 147, 4, .027, 0.000, .0031, .0042, 3, 8, 2.0, 1, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 26, 9, ¥, , N, 1.39, .28, .009, 0
SECRETIVE, DECEPTION, YES, 147, 3, .020, 0.000, .0002, .0073, 1, 8, 2.0, 1, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 18, 1, ¥, , N, 1.88, .18, .005, 1
SECRETIVE, HIDDEN, YES, 147, 3, .020, 0.000, .0031, .0095, 1, 8, 4.0, 3, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 28, 20, ¥, , V, 1.41, .23, .015, 1
SECRETIVE, LIE, YES, 147, 3, .020, 0.000, .0109, .0002, 3, 8, 1.0, 0, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 18, 59, 4.04, N, V, 1.81, .69, .193, 1
SECRETIVE, MYSTERIOUS, NO, 147, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SECRETIVE, CLOSED, YES, 147, 2, .014, 0.000, .0029, .0183, 1, 8, 1.0, 1, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 5, 106, ¥, , AJ, 1.20, 0.00, 0.000, 1
SECRETIVE, DETECTIVE, YES, 147, 2, .014, 0.000, .0029, .0077, 2, 8, 3.0, 1, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 15, 52, ¥, , ADJ, 1.70, .40, .007, 0
SECRETIVE, DISCRETE, NO, 147, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SECRETIVE, ELUSIVE, NO, 147, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SECRETIVE, FURTIVE, NO, 147, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SECRETIVE, INCOGNITO, NO, 147, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SECRETIVE, PLAN, YES, 147, 2, .014, 0.000, .0008, 0.0000, 1, 8, 0.0, 0, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 28, 205, 3.53, , N, 1.46, .36, .065, 1
SECRETIVE, SLY, YES, 147, 2, .014, 0.000, .0137, .0149, 1, 8, 1.0, 0, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 12, 5, 2.37, , AJ, 2.12, .63, .072, 0
SECRETIVE, SNOB, YES, 147, 2, .014, 0.000, 0.0000, 0.0000, 0, 8, 0.0, 0, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, 18, 1, 3.75, , N, 2.50, .36, .061, 0
SECRETIVE, TALKATIVE, NO, 147, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 26, 0, ¥, , AJ, 2.11, .06, .001, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
SECTION, PART, YES, 146, 47, .322, .014, .0259, .0231, 3, 1, 3.0, 1, 13, 189, 3.82, , N, 1.08, .33, .007, 1, 17, 500, 3.05, G, N, 2.07, .47, .097, 1
SECTION, PIECE, YES, 146, 12, .082, .021, .0904, .0591, 3, 1, 2.0, 1, 13, 189, 3.82, , N, 1.08, .33, .007, 1, 13, 129, 3.75, , N, 1.00, .46, .071, 1
SECTION, CLASS, YES, 146, 8, .055, 0.000, .0022, .0004, 1, 1, 1.0, 1, 13, 189, 3.82, , N, 1.08, .33, .007, 1, 23, 207, 5.03, G, N, 2.83, .61, .027, 1
SECTION, DIVIDE, YES, 146, 6, .041, 0.000, .0045, 0.0000, 1, 1, 0.0, 0, 13, 189, 3.82, , N, 1.08, .33, .007, 1, 15, 14, 3.36, , V, 1.69, .31, .156, 1
SECTION, GROUP, YES, 146, 6, .041, 0.000, .0004, .0030, 1, 1, 1.0, 1, 13, 189, 3.82, , N, 1.08, .33, .007, 1, 23, 390, 4.41, , N, 1.55, .50, .028, 1
SECTION, AREA, YES, 146, 5, .034, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 13, 189, 3.82, , N, 1.08, .33, .007, 1, 21, 323, 3.68, , N, 1.47, .32, .018, 1
SECTION, PORTION, YES, 146, 5, .034, .013, .0087, .1061, 1, 1, 2.0, 1, 13, 189, 3.82, , N, 1.08, .33, .007, 1, 18, 62, ¥, , N, 2.56, .19, .009, 1
SECTION, BOOK, YES, 146, 4, .027, 0.000, .0008, 0.0000, 1, 1, 0.0, 0, 13, 189, 3.82, , N, 1.08, .33, .007, 1, 15, 193, 6.09, , N, 1.57, .71, .237, 1
SECTION, EIGHT, YES, 146, 3, .021, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 13, 189, 3.82, , N, 1.08, .33, .007, 1, 8, 104, 3.74, , N, .60, .60, .015, 0
