,display,break,index,full_sentence,cloze_probability,dataset,CoRT_mean,CoRT_std,CoRT_descript,target_word,random_word,word_count,cloze_descript,condition_name,sampled,answer,last_word,hand,iti_dur,start_time,trial_dur,ShowProgressBar,block_num,iti_dur_ms,trial_dur_ms,randomise_blocks
56,trial,,56.0,After|weeks|at|sea|the|bottle|washed|up|onto,0.83,peele,4.0,0.8164965809277259,strong CoRT,shore,aim,9.0,high cloze,easy,False,True,shore,right,0.5,82.5,7.0,1.0,5.0,500.0,7000.0,5.0
57,trial,,57.0,Karen|shrieked|when|she|discovered|the|dead,0.36,peele,4.4,0.5477225575051662,strong CoRT,mouse,feud,7.0,low cloze,hard,False,True,mouse,right,0.5,135.0,7.0,1.0,5.0,500.0,7000.0,5.0
58,trial,,58.0,The|lion|wasn't,0.86,peele,1.4,0.5477225575051661,strong non-CoRT,fullcub,wild,3.0,high cloze,easy,False,True,fullcub,right,0.5,322.5,7.0,1.0,5.0,500.0,7000.0,5.0
59,trial,,59.0,Daniel|loved|Annie|and|couldn't|help|but,0.37,peele,4.0,0.8164965809277259,strong CoRT,smile,milk,7.0,low cloze,hard,False,True,smile,right,0.5,165.0,7.0,1.0,5.0,500.0,7000.0,5.0
60,trial,,60.0,"With|dinner,|Josephine|enjoyed|a|glass|of",0.92,peele,4.2,1.3038404810405295,strong CoRT,wine,gigs,7.0,high cloze,easy,False,True,wine,right,0.5,60.0,7.0,1.0,5.0,500.0,7000.0,5.0
61,trial,,61.0,The|store|employees|knew|it|was|illegal|to,0.87,block_baldwin,1.7142857142857142,1.4960264830861911,strong non-CoRT,steal,pull,8.0,high cloze,easy,False,True,steal,right,0.5,337.5,7.0,1.0,5.0,500.0,7000.0,5.0
62,trial,,62.0,The|fisherman|trapped|hundreds|of|sharks|in|their,0.82,peele,4.0,0.8164965809277259,strong CoRT,nets,tire,8.0,high cloze,easy,False,True,nets,right,0.5,112.5,7.0,1.0,5.0,500.0,7000.0,5.0
63,trial,,63.0,The|necklaces|were|what|the|thief|intended|to,0.83,peele,2.0,0.7071067811865476,strong non-CoRT,steal,wide,8.0,high cloze,easy,False,True,steal,right,0.5,300.0,7.0,1.0,5.0,500.0,7000.0,5.0
64,break,# Well done! You got $${percent_correct}% correct!,,,,,,,,,,,,,,,,,,,,,,,,
0,trial,,0.0,"Heidi|loves|Georgia,|because|her|favorite|fruit|is|the",0.93,peele,1.5,0.5773502691896257,strong non-CoRT,peach,kite,9.0,high cloze,easy,True,False,kite,right,0.5,270.0,7.0,1.0,6.0,500.0,7000.0,6.0
1,trial,,1.0,"After|filling|the|bowl|with|cereal,|Josh|added",0.87,peele,4.6,0.5477225575051662,strong CoRT,milk,eagle,8.0,high cloze,easy,True,False,eagle,right,0.5,0.0,7.0,1.0,6.0,500.0,7000.0,6.0
2,trial,,2.0,George|could|not|believe|his|son|stole|a,0.41,block_baldwin,2.0,1.2649110640673518,strong non-CoRT,car,loud,8.0,low cloze,hard,False,True,car,right,0.5,375.0,7.0,1.0,6.0,500.0,7000.0,6.0
3,trial,,3.0,"In|the|morning,|Kathy|hoped|that|the|birds|wouldn't",0.39,peele,1.5,0.5773502691896257,strong non-CoRT,chirp,pin,9.0,low cloze,hard,False,True,chirp,right,0.5,442.5,7.0,1.0,6.0,500.0,7000.0,6.0
4,trial,,4.0,To|move|quickly|through|the|crowd|he|began|to,0.42,peele,4.333333333333333,0.5163977794943222,strong CoRT,run,safe,9.0,low cloze,hard,False,True,run,right,0.5,172.5,7.0,1.0,6.0,500.0,7000.0,6.0
5,trial,,5.0,The|scary|story|had|a|goblin|and|a,0.31,peele,2.0,1.224744871391589,strong non-CoRT,witch,laugh,8.0,low cloze,hard,True,False,laugh,right,0.5,390.0,7.0,1.0,6.0,500.0,7000.0,6.0
6,trial,,6.0,"Every|weekend,|Michelle|and|her|family|attended",0.85,peele,2.0,1.1547005383792517,strong non-CoRT,church,shower,7.0,high cloze,easy,False,True,church,right,0.5,262.5,7.0,1.0,6.0,500.0,7000.0,6.0
7,trial,,7.0,Robert|reached|into|the|cabinet|for|a|bottle|of,0.32,peele,4.6,0.5477225575051661,strong CoRT,wine,beer,9.0,low cloze,hard,True,False,beer,right,0.5,210.0,7.0,1.0,6.0,500.0,7000.0,6.0
8,trial,,8.0,The|baker|said|those|lemons|were|especially,0.4,peele,1.8333333333333333,1.1690451944500122,strong non-CoRT,sour,fight,7.0,low cloze,hard,True,False,fight,right,0.5,397.5,7.0,1.0,6.0,500.0,7000.0,6.0
9,trial,,9.0,She|wore|a|colorful|scarf|around|her,0.95,block_baldwin,1.5714285714285714,0.9759000729485332,strong non-CoRT,neck,suit,7.0,high cloze,easy,True,False,suit,right,0.5,240.0,7.0,1.0,6.0,500.0,7000.0,6.0
10,trial,,10.0,"At|the|nearby|pond,|Jeremy|threw|bread|for|a",0.87,peele,4.25,0.957427107756338,strong CoRT,duck,leg,9.0,high cloze,easy,False,True,duck,right,0.5,7.5,7.0,1.0,6.0,500.0,7000.0,6.0
11,trial,,11.0,Debbie|was|disappointed|when|her|paint|began|to,0.32,peele,4.0,0.8164965809277259,strong CoRT,peel,beach,8.0,low cloze,hard,False,True,peel,right,0.5,225.0,7.0,1.0,6.0,500.0,7000.0,6.0
12,trial,,12.0,Severe|joint|pain|is|often|a|symptom|of,0.83,peele,1.8,1.7888543819998317,strong non-CoRT,arthritis,duel,8.0,high cloze,easy,False,True,arthritis,right,0.5,345.0,7.0,1.0,6.0,500.0,7000.0,6.0
13,trial,,13.0,The|weight|of|all|the|family's|shoes|broke|the,0.36,peele,4.5,1.0,strong CoRT,shelf,grades,9.0,low cloze,hard,False,True,shelf,right,0.5,202.5,7.0,1.0,6.0,500.0,7000.0,6.0
14,trial,,14.0,When|the|man|entered|the|dog|began|to,0.88,block_baldwin,4.285714285714286,1.1126972805283737,strong CoRT,bark,beard,8.0,high cloze,easy,True,False,beard,right,0.5,67.5,7.0,1.0,6.0,500.0,7000.0,6.0
15,trial,,15.0,"After|selecting|the|yarn,|Karen|began|to",0.83,peele,4.0,0.8164965809277259,strong CoRT,knit,awoke,7.0,high cloze,easy,False,True,knit,right,0.5,75.0,7.0,1.0,6.0,500.0,7000.0,6.0
16,trial,,16.0,He|scraped|the|cold|food|from|his,0.85,block_baldwin,4.428571428571429,1.5118578920369088,strong CoRT,plate,tube,7.0,high cloze,easy,False,True,plate,right,0.5,97.5,7.0,1.0,6.0,500.0,7000.0,6.0
17,trial,,17.0,"When|she|thought|of|summer,|Cate|thought|of|the",0.48,peele,1.4,0.8944271909999159,strong non-CoRT,beach,school,9.0,low cloze,hard,True,False,school,right,0.5,450.0,7.0,1.0,6.0,500.0,7000.0,6.0
18,trial,,18.0,The|boy|stole|a|pencil|because|of|a,0.34,block_baldwin,4.0,0.8944271909999159,strong CoRT,test,clothes,8.0,low cloze,hard,False,True,test,right,0.5,217.5,7.0,1.0,6.0,500.0,7000.0,6.0
19,trial,,19.0,Clara|worried|that|her|first|painting|wouldn't|turn|out,0.47,peele,1.8,0.8366600265340756,strong non-CoRT,well,fence,9.0,low cloze,hard,False,True,well,right,0.5,405.0,7.0,1.0,6.0,500.0,7000.0,6.0
20,trial,,20.0,When|she|examined|the|bag|she|found|a|secret,0.39,peele,4.0,0.7071067811865476,strong CoRT,compartment,moat,9.0,low cloze,hard,False,True,compartment,right,0.5,127.5,7.0,1.0,6.0,500.0,7000.0,6.0
21,trial,,21.0,Terry|thought|the|shirt|was|bland|because|it|was,0.44,peele,1.4,0.5477225575051661,strong non-CoRT,white,walk,9.0,low cloze,hard,False,True,white,right,0.5,465.0,7.0,1.0,6.0,500.0,7000.0,6.0
22,trial,,22.0,"Although|they|had|met|before,|Lee|couldn't|remember|his",0.95,peele,2.0,1.4142135623730951,strong non-CoRT,name,fate,9.0,high cloze,easy,True,False,fate,right,0.5,330.0,7.0,1.0,6.0,500.0,7000.0,6.0
23,trial,,23.0,The|state|prison|was|where|the|killer|was,0.34,block_baldwin,1.8333333333333333,1.6020819787597222,strong non-CoRT,held,deed,8.0,low cloze,hard,True,False,deed,right,0.5,427.5,7.0,1.0,6.0,500.0,7000.0,6.0
24,trial,,24.0,"Derek’s|feet|were|cold,|so|he|put|on|some",0.82,block_baldwin,4.142857142857143,1.4638501094227998,strong CoRT,socks,milk,9.0,high cloze,easy,True,False,milk,right,0.5,90.0,7.0,1.0,6.0,500.0,7000.0,6.0
25,trial,,25.0,Walking|through|the|dark|room|I|accidentally|stubbed|my,0.92,block_baldwin,4.285714285714286,1.4960264830861911,strong CoRT,toe,home,9.0,high cloze,easy,False,True,toe,right,0.5,105.0,7.0,1.0,6.0,500.0,7000.0,6.0
26,trial,,26.0,Some|people|are|overconfident|and|claim|they|never,0.31,peele,1.6,1.3416407864998738,strong non-CoRT,fail,difficult,8.0,low cloze,hard,False,True,fail,right,0.5,457.5,7.0,1.0,6.0,500.0,7000.0,6.0
27,trial,,27.0,Isaac|ran|to|the|water|cooler|and|filled|his,0.36,peele,4.8,0.44721359549995787,strong CoRT,cup,wine,9.0,low cloze,hard,True,False,wine,right,0.5,120.0,7.0,1.0,6.0,500.0,7000.0,6.0
28,trial,,28.0,The|strong|winds|prevented|Jillian|from|flying|her,0.91,peele,4.666666666666667,0.5773502691896258,strong CoRT,kite,dog,8.0,high cloze,easy,False,True,kite,right,0.5,15.0,7.0,1.0,6.0,500.0,7000.0,6.0
29,trial,,29.0,Tom|rushed|into|the|room|when|he|heard|Ross,0.39,peele,4.4,0.8944271909999159,strong CoRT,scream,eat,9.0,low cloze,hard,True,False,eat,right,0.5,187.5,7.0,1.0,6.0,500.0,7000.0,6.0
30,trial,,30.0,When|the|boys|collided|one|got|a|swollen,0.38,peele,4.0,1.4142135623730951,strong CoRT,lip,look,8.0,low cloze,hard,False,True,lip,right,0.5,142.5,7.0,1.0,6.0,500.0,7000.0,6.0
31,trial,,31.0,The|kids|were|gullible|and|therefore|easy|to,0.45,peele,2.0,0.7071067811865476,strong non-CoRT,fool,man,8.0,low cloze,hard,True,False,man,right,0.5,360.0,7.0,1.0,6.0,500.0,7000.0,6.0
32,trial,,32.0,In|the|shower|he|washed|his|skin|with,0.95,block_baldwin,4.0,1.4142135623730951,strong CoRT,soap,ran,8.0,high cloze,easy,False,True,soap,right,0.5,45.0,7.0,1.0,6.0,500.0,7000.0,6.0
33,trial,,33.0,Pam|worried|that|she'd|never|find|a|boy|to,0.45,peele,1.8,0.8366600265340756,strong non-CoRT,love,steal,9.0,low cloze,hard,False,True,love,right,0.5,412.5,7.0,1.0,6.0,500.0,7000.0,6.0
34,trial,,34.0,The|enemies|stormed|the|castle|despite|the|protective,0.39,peele,4.5,0.5773502691896257,strong CoRT,moat,god,8.0,low cloze,hard,False,True,moat,right,0.5,180.0,7.0,1.0,6.0,500.0,7000.0,6.0
35,trial,,35.0,His|mother|was|so|distraught|she|began|to,0.81,peele,4.333333333333333,1.0327955589886444,strong CoRT,cry,dishes,8.0,high cloze,easy,True,False,dishes,right,0.5,37.5,7.0,1.0,6.0,500.0,7000.0,6.0
36,trial,,36.0,The|little|girl|wanted|the|same|bicycle|her|brother,0.85,peele,2.0,1.7320508075688772,strong non-CoRT,had,lack,9.0,high cloze,easy,False,True,had,right,0.5,315.0,7.0,1.0,6.0,500.0,7000.0,6.0
37,trial,,37.0,Little|Amelia's|favorite|toy|was|her|hula,0.99,peele,1.6,0.8944271909999159,strong non-CoRT,hoop,limb,7.0,high cloze,easy,False,True,hoop,right,0.5,247.5,7.0,1.0,6.0,500.0,7000.0,6.0
38,trial,,38.0,May|thought|her|leg|was|taking|too|long|to,0.9,peele,1.2,0.4472135954999579,strong non-CoRT,heal,wanted,9.0,high cloze,easy,True,False,wanted,right,0.5,307.5,7.0,1.0,6.0,500.0,7000.0,6.0
39,trial,,39.0,The|earrings|came|in|a|beautiful|red|velvet,0.41,peele,2.0,0.7071067811865476,strong non-CoRT,box,moat,8.0,low cloze,hard,False,True,box,right,0.5,435.0,7.0,1.0,6.0,500.0,7000.0,6.0
40,trial,,40.0,The|baby's|face|puckered|when|she|ate|something,0.94,peele,4.5,0.5477225575051661,strong CoRT,sour,punch,8.0,high cloze,easy,True,False,punch,right,0.5,30.0,7.0,1.0,6.0,500.0,7000.0,6.0
41,trial,,41.0,The|cruise|ship|had|a|water|slide|on|the,0.8,peele,2.0,2.0,strong non-CoRT,deck,lair,9.0,high cloze,easy,False,True,deck,right,0.5,285.0,7.0,1.0,6.0,500.0,7000.0,6.0
42,trial,,42.0,Catherine|jogged|during|her|lunch,0.8,block_baldwin,4.0,1.2909944487358056,strong CoRT,break,pan,5.0,high cloze,easy,False,True,break,right,0.5,22.5,7.0,1.0,6.0,500.0,7000.0,6.0
43,trial,,43.0,Jen's|love|for|children|and|school|convinced|her|to,0.89,peele,1.1666666666666667,0.40824829046386296,strong non-CoRT,teach,bed,9.0,high cloze,easy,False,True,teach,right,0.5,292.5,7.0,1.0,6.0,500.0,7000.0,6.0
44,trial,,44.0,"In|the|past,|the|military|only|enlisted",0.88,peele,1.4,0.5477225575051662,strong non-CoRT,men,sail,7.0,high cloze,easy,True,False,sail,right,0.5,277.5,7.0,1.0,6.0,500.0,7000.0,6.0
45,trial,,45.0,The|startled|swimmer|screamed|when|she|saw|the|shark,0.4,peele,5.0,0.0,strong CoRT,fin,teeth,9.0,low cloze,hard,True,False,teeth,right,0.5,150.0,7.0,1.0,6.0,500.0,7000.0,6.0
46,trial,,46.0,"Once|he|heard|the|bad|news,|Mark's|face|became",0.32,peele,4.8,0.44721359549995787,strong CoRT,red,hair,9.0,low cloze,hard,False,True,red,right,0.5,195.0,7.0,1.0,6.0,500.0,7000.0,6.0
47,trial,,47.0,The|Olympic|medalist|was|sad|that|she|came|in,0.35,peele,2.0,0.8164965809277259,strong non-CoRT,second,lab,9.0,low cloze,hard,False,True,second,right,0.5,382.5,7.0,1.0,6.0,500.0,7000.0,6.0
48,trial,,48.0,She|wasn't|certain|she'd|find|him|but|she|would,0.81,peele,1.5,0.5773502691896257,strong non-CoRT,try,size,9.0,high cloze,easy,False,True,try,right,0.5,352.5,7.0,1.0,6.0,500.0,7000.0,6.0
49,trial,,49.0,Jordan|was|surprised|his|dog|escaped|from|the,0.34,peele,4.0,0.8164965809277259,strong CoRT,yard,lawn,8.0,low cloze,hard,True,False,lawn,right,0.5,157.5,7.0,1.0,6.0,500.0,7000.0,6.0
50,trial,,50.0,The|couple|realized|they|needed|new|crystal,0.36,peele,1.25,0.5,strong non-CoRT,glasses,love,7.0,low cloze,hard,False,True,glasses,right,0.5,420.0,7.0,1.0,6.0,500.0,7000.0,6.0
51,trial,,51.0,Cameron|cleaned|the|spilled|milk|with|a|clean,0.33,peele,4.6,0.5477225575051661,strong CoRT,cloth,laugh,8.0,low cloze,hard,False,True,cloth,right,0.5,232.5,7.0,1.0,6.0,500.0,7000.0,6.0
52,trial,,52.0,Some|of|the|kids|thought|the|professor|wasn't,0.35,peele,2.0,0.8164965809277259,strong non-CoRT,smart,sleep,8.0,low cloze,hard,False,True,smart,right,0.5,367.5,7.0,1.0,6.0,500.0,7000.0,6.0
53,trial,,53.0,Zoos|have|many|animals|only|found|in|the,0.81,block_baldwin,1.5714285714285714,0.5345224838248488,strong non-CoRT,wild,boat,8.0,high cloze,easy,False,True,wild,right,0.5,255.0,7.0,1.0,6.0,500.0,7000.0,6.0
54,trial,,54.0,The|angry|chicken|gave|the|farmer|a|sharp,0.83,peele,4.5,0.5773502691896257,strong CoRT,peck,cry,8.0,high cloze,easy,False,True,peck,right,0.5,52.5,7.0,1.0,6.0,500.0,7000.0,6.0
55,trial,,55.0,Tom|held|rank|just|below|the|monarch|as|a,0.33,peele,1.6,0.8944271909999159,strong non-CoRT,prince,leg,9.0,low cloze,hard,False,True,prince,right,0.5,472.5,7.0,1.0,6.0,500.0,7000.0,6.0
56,trial,,56.0,The|kids|ran|through|the|sprinklers|on|the|front,0.89,peele,4.75,0.4999999999999999,strong CoRT,lawn,prince,9.0,high cloze,easy,False,True,lawn,right,0.5,82.5,7.0,1.0,6.0,500.0,7000.0,6.0
57,trial,,57.0,Chase|had|to|use|special|shampoo|to|remove|the,0.34,peele,4.0,1.1547005383792517,strong CoRT,lice,worth,9.0,low cloze,hard,False,True,lice,right,0.5,135.0,7.0,1.0,6.0,500.0,7000.0,6.0
58,trial,,58.0,Karen|lost|lots|of|money|after|losing|a|foolish,0.97,peele,1.8,0.4472135954999579,strong non-CoRT,bet,mower,9.0,high cloze,easy,False,True,bet,right,0.5,322.5,7.0,1.0,6.0,500.0,7000.0,6.0
59,trial,,59.0,"The|farmer,|while|organizing,|had|to|move|a",0.35,peele,4.2,0.8366600265340756,strong CoRT,tractor,fat,8.0,low cloze,hard,False,True,tractor,right,0.5,165.0,7.0,1.0,6.0,500.0,7000.0,6.0
60,trial,,60.0,After|dinner|he|washed|his|hands|with,0.94,block_baldwin,4.142857142857143,1.4638501094227998,strong CoRT,soap,six,7.0,high cloze,easy,False,True,soap,right,0.5,60.0,7.0,1.0,6.0,500.0,7000.0,6.0
61,trial,,61.0,The|wealthy|child|attended|a|private|school,0.91,block_baldwin,1.5714285714285714,1.1338934190276817,strong non-CoRT,,chalk,7.0,high cloze,easy,False,True,,right,0.5,337.5,7.0,1.0,6.0,500.0,7000.0,6.0
62,trial,,62.0,"Once|the|cake|was|unattended,|the|dog|took|a",0.92,peele,4.8,0.44721359549995787,strong CoRT,bite,bugs,9.0,high cloze,easy,False,True,bite,right,0.5,112.5,7.0,1.0,6.0,500.0,7000.0,6.0
63,trial,,63.0,The|corn|farmer|felt|this|year|would|yield|a|good,0.85,block_baldwin,1.4285714285714286,0.5345224838248488,strong non-CoRT,crop,porch,10.0,high cloze,easy,False,True,crop,right,0.5,300.0,7.0,1.0,6.0,500.0,7000.0,6.0
64,end,# End of Experiment. Thank you for participating!,,,,,,,,,,,,,,,,,,,,,,,,
